Hello world! 
current zero: 3
pid init done!
pos: 8, u: -6073, i: 1040
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
ɽ��pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: ��pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52,�� 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 0
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 32
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
pos: 52, u: -6249, i: 16
5000
pos: 52, u: 10000, i: 0
pos: 53, u: 10000, i: 512
pos: 55, u: 10000, i: 2992
pos: 59, u: 10000, i: 3840
pos: 63, u: 10000, i: 4160
pos: 69, u: 10000, i: 3968
pos: 75, u: 10000, i: 4544
pos: 82, u: 10000, i: 3968
pos: 89, u: 10000, i: 3008
pos: 97, u: 10000, i: 2800
pos: 105, u: 10000, i: 2320
pos: 113, u: 10000, i: 2192
pos: 121, u: 10000, i: 1728
pos: 129, u: 10000, i: 2208
pos: 137, u: 10000, i: 1872
pos: 145, u: 10000, i: 1664
pos: 153, u: 10000, i: 2160
pos: 161, u: 10000, i: 1904
pos: 169, u: 10000, i: 1632
pos: 177, u: 10000, i: 2128
pos: 185, u: 10000, i: 2064
pos: 193, u: 10000, i: 1680
pos: 201, u: 10000, i: 1584
pos: 209, u: 10000, i: 2192
pos: 217, u: 10000, i: 1888
pos: 225, u: 10000, i: 1728
pos: 233, u: 10000, i: 1616
pos: 241, u: 10000, i: 2032
pos: 250, u: 10000, i: 1888
pos: 258, u: 10000, i: 1696
pos: 266, u: 10000, i: 1568
pos: 274, u: 10000, i: 2144
pos: 282, u: 10000, i: 1824
pos: 290, u: 10000, i: 1648
pos: 298, u: 10000, i: 1568
pos: 307, u: 10000, i: 2000
pos: 315, u: 10000, i: 1952
pos: 323, u: 10000, i: 1744
pos: 331, u: 10000, i: 1536
pos: 339, u: 10000, i: 1936
pos: 347, u: 10000, i: 2048
pos: 355, u: 10000, i: 1792
pos: 363, u: 10000, i: 1712
pos: 371, u: 10000, i: 2208
pos: 379, u: 10000, i: 1968
pos: 387, u: 10000, i: 1792
pos: 395, u: 10000, i: 2128
pos: 403, u: 10000, i: 2064
pos: 411, u: 10000, i: 1824
pos: 420, u: 10000, i: 1664
pos: 427, u: 10000, i: 2112
pos: 435, u: 10000, i: 1920
pos: 444, u: 10000, i: 1712
pos: 452, u: 10000, i: 2112
pos: 460, u: 10000, i: 2000
pos: 468, u: 10000, i: 1760
pos: 476, u: 10000, i: 1616
pos: 484, u: 10000, i: 2032
pos: 492, u: 10000, i: 2000
pos: 501, u: 10000, i: 1744
pos: 508, u: 10000, i: 1632
pos: 517, u: 10000, i: 1552
pos: 525, u: 10000, i: 2016
pos: 533, u: 10000, i: 1936
pos: 541, u: 10000, i: 1648
pos: 549, u: 10000, i: 1568
pos: 557, u: 10000, i: 1824
pos: 565, u: 10000, i: 1968
pos: 574, u: 10000, i: 1856
pos: 582, u: 10000, i: 1696
pos: 590, u: 10000, i: 1584
pos: 598, u: 10000, i: 2048
pos: 606, u: 10000, i: 1952
pos: 614, u: 10000, i: 1760
pos: 623, u: 10000, i: 1600
pos: 631, u: 10000, i: 1408
pos: 639, u: 10000, i: 1888
pos: 647, u: 10000, i: 1984
pos: 655, u: 10000, i: 1744
pos: 663, u: 10000, i: 1744
pos: 672, u: 10000, i: 1584
pos: 680, u: 10000, i: 1584
pos: 688, u: 10000, i: 2048
pos: 696, u: 10000, i: 1856
pos: 704, u: 10000, i: 1728
pos: 712, u: 10000, i: 1616
pos: 720, u: 10000, i: 2032
pos: 729, u: 10000, i: 1952
pos: 737, u: 10000, i: 1744
pos: 745, u: 10000, i: 1616
pos: 753, u: 10000, i: 2208
pos: 761, u: 10000, i: 1984
pos: 769, u: 10000, i: 1744
pos: 777, u: 10000, i: 2080
pos: 785, u: 10000, i: 2080
pos: 793, u: 10000, i: 1824
pos: 801, u: 10000, i: 1632
pos: 809, u: 10000, i: 2080
pos: 817, u: 10000, i: 1952
pos: 826, u: 10000, i: 1744
pos: 833, u: 10000, i: 1632
pos: 842, u: 10000, i: 1984
pos: 850, u: 10000, i: 2032
pos: 858, u: 10000, i: 1792
pos: 866, u: 10000, i: 1680
pos: 874, u: 10000, i: 1840
pos: 882, u: 10000, i: 2032
pos: 890, u: 10000, i: 1840
pos: 899, u: 10000, i: 1680
pos: 907, u: 10000, i: 1520
pos: 915, u: 10000, i: 2016
pos: 923, u: 10000, i: 2016
pos: 931, u: 10000, i: 1760
pos: 939, u: 10000, i: 1632
pos: 948, u: 10000, i: 1664
pos: 956, u: 10000, i: 1968
pos: 964, u: 10000, i: 1936
pos: 972, u: 10000, i: 1744
pos: 980, u: 10000, i: 1536
pos: 988, u: 10000, i: 1440
pos: 997, u: 10000, i: 1856
pos: 1005, u: 10000, i: 1904
pos: 1013, u: 10000, i: 1856
pos: 1021, u: 10000, i: 1648
pos: 1029, u: 10000, i: 1600
pos: 1037, u: 10000, i: 1552
pos: 1046, u: 10000, i: 1856
pos: 1054, u: 10000, i: 2016
pos: 1062, u: 10000, i: 1808
pos: 1070, u: 10000, i: 1664
pos: 1078, u: 10000, i: 1840
pos: 1086, u: 10000, i: 2032
pos: 1094, u: 10000, i: 1888
pos: 1102, u: 10000, i: 1696
pos: 1111, u: 10000, i: 1600
